ImmunizeMe - All Pts: Patient ID,ImmunizeMe - vaccines: Patient ID,Age in years,Date of birth,First name,NHS number,Sex,Surname,Deduction date,Registration date,ImmunizeMe - vaccines: Vaccination type,Preferred telephone number,ImmunizeMe - vaccines: Event date,ImmunizeMe - vaccines: Event done at ID,Patient Count
17407664,17407664,58,10-Mar-1966,Firstname,1234570609,Male,Surname,,23-Jan-2007,Havrix Monodose 1,12345678,13-May-2016,E87750,1
17407685,17407685,39,15-Aug-1985,Firstname,1234570610,Female,Surname,,07-Dec-2006,VAQTA Adult 1,12345678,17-Feb-2016,E87750,1
17407665,17407665,62,22-Feb-1962,Firstname,1234570611,Female,Surname,,04-Dec-2006,Influenza Vaccine 1,12345678,30-Nov-2012,E87750,1
17407669,17407669,17,06-Sep-2006,Firstname,1234570612,Male,Surname,,14-Sep-2006,Nimenrix 1,12345678,30-Mar-2021,5.56E+11,1
17407669,17407669,17,06-Sep-2006,Firstname,1234570613,Male,Surname,,14-Sep-2006,DTaP/IPV/Hib 2,12345678,08-Dec-2006,E87750,1
17407698,17407698,18,15-Jun-2006,Firstname,1234570614,Female,Surname,,12-Jul-2006,HIB + Meningitis C 1st Scheduled Booster,12345678,21-Jun-2007,E87750,1
17407708,17407708,18,06-Feb-2006,Firstname,1234570615,Female,Surname,,13-Apr-2006,Measles/Mumps/Rubella 1,12345678,17-Apr-2007,E87750,1
17407708,17407708,18,06-Feb-2006,Firstname,1234570616,Female,Surname,,13-Apr-2006,HIB + Meningitis C 1st Scheduled Booster,12345678,15-Mar-2007,E87750,1
17407711,17407711,18,30-Jan-2006,Firstname,1234570617,Male,Surname,,14-Mar-2006,HIB + Meningitis C 1st Scheduled Booster,12345678,12-Mar-2007,3.86E+11,1
17407710,17407710,18,22-Oct-2005,Firstname,1234570618,Male,Surname,,31-Mar-2006,DTaP/IPV/Hib 2,12345678,13-Jan-2006,E87750,1
17407710,17407710,18,22-Oct-2005,Firstname,1234570619,Male,Surname,,31-Mar-2006,DTaP/IPV 1st Scheduled Booster,12345678,02-Mar-2009,E87750,1
17407777,17407777,75,12-Jun-1949,Firstname,1234570620,Female,Surname,,10-Feb-2006,Zostavax 1,12345678,08-Jul-2019,E87750,1
17407777,17407777,75,12-Jun-1949,Firstname,1234570621,Female,Surname,,10-Feb-2006,"Adjuvanted quadrivalent flu vacc (SA, inact) inj 0.5ml pfs (Seqirus UK Ltd) 1",12345678,29-Sep-2023,N1X3X,1
17407777,17407777,75,12-Jun-1949,Firstname,1234570622,Female,Surname,,10-Feb-2006,COVID-19 Vacc Spikevax (XBB.1.5) 0.1mg/1ml inj md vials Booster,12345678,14-May-2024,FJ365,1
17407780,,39,05-Jan-1985,Firstname,1234570623,Female,Surname,,22-Feb-2006,unknown,12345678,,,1
17407693,17407693,17,06-Dec-2006,Firstname,1234570624,Male,Surname,,25-Sep-2009,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,13-Apr-2010,E87750,1
17407694,17407694,17,05-Nov-2006,Firstname,1234570625,Female,Surname,,27-Nov-2006,Fluenz Tetra (AstraZeneca UK Ltd) 1,12345678,10-Nov-2021,Elsewhere,1
17407677,,34,10-Jun-1990,Firstname,1234570626,Female,Surname,,04-Aug-2006,unknown,12345678,,,1
17407678,17407678,48,02-Jun-1976,Firstname,1234570627,Female,Surname,,27-Sep-2013,Hepatitis A 2,12345678,07-Oct-2002,E87750,1
17407697,17407697,47,18-Jul-1977,Firstname,1234570628,Male,Surname,,01-Sep-2006,Hepatitis A 1,12345678,15-Mar-2007,E87750,1
17407698,17407698,18,15-Jun-2006,Firstname,1234570629,Female,Surname,,12-Jul-2006,Pneumococcal polysaccharide conjugated vaccine (PCV) 1,12345678,19-Oct-2006,E87750,1
17407710,17407710,18,22-Oct-2005,Firstname,1234570630,Male,Surname,,31-Mar-2006,Pneumococcal polysaccharide conjugated vaccine (PCV) 1,12345678,09-Nov-2006,E87750,1
17407777,17407777,75,12-Jun-1949,Firstname,1234570631,Female,Surname,,10-Feb-2006,Pneumococcal Polysaccharide Vaccination (sanofi pasteur MSD Ltd) 1,12345678,18-Oct-2021,E87750,1
17407782,,51,03-Feb-1973,Firstname,1234570632,Male,Surname,,08-Nov-2005,unknown,12345678,,,1
17407790,17407790,20,15-Mar-2004,Firstname,1234570633,Male,Surname,,09-Jan-2006,Measles/Mumps/Rubella 1,12345678,20-May-2005,E87750,1
17407790,17407790,20,15-Mar-2004,Firstname,1234570634,Male,Surname,,09-Jan-2006,Pneumococcal polysaccharide conjugated vaccine (PCV) 1,12345678,12-Nov-2004,E87750,1
17407809,,53,02-May-1971,Firstname,1234570635,Male,Surname,,20-Sep-2005,unknown,12345678,,,1
17407812,17407812,18,07-Sep-2005,Firstname,1234570636,Male,Surname,,07-Feb-2008,Measles/Mumps/Rubella 1,12345678,03-Nov-2006,E87750,1
17407812,17407812,18,07-Sep-2005,Firstname,1234570637,Male,Surname,,07-Feb-2008,HIB + Meningitis C 1st Scheduled Booster,12345678,02-Oct-2006,E87750,1
17407815,17407815,57,22-Jan-1967,Firstname,1234570638,Male,Surname,,02-Jun-2005,Cell-based quadrivalent Flu/Vac/SA inj 0.5ml pfs (Seqirus UK Ltd) 1,12345678,16-Oct-2022,FL310,1
17407816,17407816,19,23-Jun-2005,Firstname,1234570639,Female,Surname,,06-Jul-2005,BCG 1,12345678,30-Aug-2005,E87750,1
17407816,17407816,19,23-Jun-2005,Firstname,1234570640,Female,Surname,,06-Jul-2005,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,13-Apr-2010,E87750,1
17407822,17407822,55,20-Jan-1969,Firstname,1234570641,Female,Surname,,14-Apr-2005,Hepatitis A 1,12345678,18-Dec-2008,E87750,1
17407822,17407822,55,20-Jan-1969,Firstname,1234570642,Female,Surname,,14-Apr-2005,Hepatitis A 1,12345678,02-Apr-2014,E87750,1
17407793,17407793,30,10-Sep-1993,Firstname,1234570643,Male,Surname,,20-Apr-2005,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,09-Mar-1998,E87750,1
17407804,17407804,62,14-Sep-1961,Firstname,1234570644,Female,Surname,,22-Jun-2018,Typhoid Booster,12345678,20-Jun-2011,E87750,1
17407804,17407804,62,14-Sep-1961,Firstname,1234570645,Female,Surname,,22-Jun-2018,Hepatitis A 1,12345678,20-Jun-2011,E87750,1
17407799,,51,16-Mar-1973,Firstname,1234570646,Male,Surname,,11-Feb-2011,unknown,12345678,,,1
17407798,17407798,67,15-Sep-1956,Firstname,1234570647,Male,Surname,,10-Feb-2005,Influenza Vaccine 1,12345678,01-Dec-2011,E87750,1
17407798,17407798,67,15-Sep-1956,Firstname,1234570648,Male,Surname,,10-Feb-2005,Influenza Vaccine 1,12345678,26-Nov-2013,E87750,1
17407825,,49,01-Feb-1975,Firstname,1234570649,Male,Surname,,03-Dec-2004,unknown,12345678,,,1
17407840,17407840,43,27-Sep-1980,Firstname,1234570650,Female,Surname,,07-Feb-2008,Hepatitis A 1,12345678,09-Jun-2009,E87750,1
17407840,17407840,43,27-Sep-1980,Firstname,1234570651,Female,Surname,,07-Feb-2008,Hepatitis A Booster,12345678,07-Jun-2010,E87750,1
17407330,17407330,51,27-Sep-1972,Firstname,1234570652,Female,Surname,,16-Jul-2004,COVID-19 Vacc Spikevax (XBB.1.5) 0.1mg/1ml inj md vials Booster,12345678,24-Jun-2024,FD905,1
17407332,,51,22-Aug-1973,Firstname,1234570653,Male,Surname,,19-Jul-2004,unknown,12345678,,,1
17407338,,48,22-Sep-1975,Firstname,1234570654,Male,Surname,,17-Jun-2004,unknown,12345678,,,1
17407340,17407340,51,29-Apr-1973,Firstname,1234570655,Female,Surname,,21-Jun-2004,Typhoid Single,12345678,12-Jun-2007,E87750,1
17407334,,47,24-Jan-1977,Firstname,1234570656,Male,Surname,,05-Jul-2004,unknown,12345678,,,1
17407363,,40,18-Mar-1984,Firstname,1234570657,Male,Surname,,22-May-2006,unknown,12345678,,,1
17407364,,65,03-Dec-1958,Firstname,1234570658,Male,Surname,,13-May-2004,unknown,12345678,,,1
17407368,17407368,58,30-Dec-1965,Firstname,1234570659,Female,Surname,,19-Mar-2004,Quadrivalent influenza vaccine Split Virion inactivated (Sanofi Pasteur) 1,12345678,19-Jan-2021,E87750,1
17407354,17407354,47,27-Dec-1976,Firstname,1234570660,Female,Surname,,17-Dec-2009,Pandemrix 1,12345678,14-Dec-2009,E87750,1
17407379,,42,25-Aug-1982,Firstname,1234570661,Male,Surname,,30-Jan-2004,unknown,12345678,,,1
17407387,17407387,20,08-Dec-2003,Firstname,1234570662,Male,Surname,,30-Dec-2003,Measles/Mumps/Rubella 1,12345678,15-Feb-2005,E87750,1
17407387,17407387,20,08-Dec-2003,Firstname,1234570663,Male,Surname,,30-Dec-2003,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,31-Aug-2007,E87750,1
17407387,17407387,20,08-Dec-2003,Firstname,1234570664,Male,Surname,,30-Dec-2003,DTaP/IPV/Hib 2,12345678,09-Mar-2004,E87750,1
17407382,17407382,25,20-Jul-1999,Firstname,1234570665,Female,Surname,,03-Dec-2003,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,08-May-2003,E87750,1
17407382,17407382,25,20-Jul-1999,Firstname,1234570666,Female,Surname,,03-Dec-2003,Cervarix 3,12345678,04-May-2012,3.86E+11,1
17407459,17407459,22,24-Mar-2002,Firstname,1234570667,Female,Surname,,24-Nov-2003,Influenza Vaccine 1,12345678,23-Nov-2004,E87750,1
17407459,17407459,22,24-Mar-2002,Firstname,1234570668,Female,Surname,,24-Nov-2003,Nimenrix 1,12345678,22-Mar-2017,5.56E+11,1
17407467,17407467,77,18-Jul-1947,Firstname,1234570669,Female,Surname,,21-Oct-2003,Havrix Monodose 1,12345678,24-Mar-2016,E87750,1
17407467,17407467,77,18-Jul-1947,Firstname,1234570670,Female,Surname,,21-Oct-2003,Influenza Vaccine 1,12345678,07-Nov-2008,E87750,1
17407467,17407467,77,18-Jul-1947,Firstname,1234570671,Female,Surname,,21-Oct-2003,Influenza Vaccine 1,12345678,15-Oct-2013,E87750,1
17407472,17407472,21,18-May-2003,Firstname,1234570672,Female,Surname,,14-Aug-2003,Typhoid 1,12345678,10-Jul-2009,E87750,1
17407162,17407162,24,19-Nov-1999,Firstname,1234570673,Male,Surname,,17-Sep-2010,DTaP/IPV/Hib 1,12345678,23-Jan-2000,E87750,1
17407185,17407185,37,26-Mar-1987,Firstname,1234570674,Female,Surname,,06-Sep-2010,Quadrivalent influenza vaccine Split Virion inactivated (Sanofi Pasteur) 1,12345678,15-Oct-2019,E87750,1
17407193,,58,19-Oct-1965,Firstname,1234570675,Female,Surname,,04-Aug-2010,unknown,12345678,,,1
17407278,17407278,40,17-Dec-1983,Firstname,1234570676,Male,Surname,,30-Apr-2010,Influenza Vaccine 1,12345678,10-Dec-2010,E87750,1
17407299,17407299,14,10-Feb-2010,Firstname,1234570677,Male,Surname,,08-Apr-2010,DTaP/IPV/Hib 2,12345678,11-May-2010,E87750,1
17407300,17407300,14,19-Mar-2010,Firstname,1234570678,Female,Surname,,14-Nov-2016,Havrix Mono Junior Monodose 1,12345678,13-Jul-2017,E87750,1
17407300,17407300,14,19-Mar-2010,Firstname,1234570679,Female,Surname,,14-Nov-2016,DTaP/IPV/Hib 2,12345678,07-Jun-2010,E87750,1
17407300,17407300,14,19-Mar-2010,Firstname,1234570680,Female,Surname,,14-Nov-2016,DTaP/IPV/Hib 1,12345678,14-May-2010,E87750,1
17407300,17407300,14,19-Mar-2010,Firstname,1234570681,Female,Surname,,14-Nov-2016,HIB + Meningitis C 1st Scheduled Booster,12345678,26-Apr-2011,E87750,1
17407305,17407305,14,04-Mar-2010,Firstname,1234570682,Male,Surname,,06-Sep-2012,Nimenrix 1,12345678,13-Jun-2023,E87750,1
17407305,17407305,14,04-Mar-2010,Firstname,1234570683,Male,Surname,,06-Sep-2012,DTaP/IPV/Hib 3,12345678,28-Jun-2010,E87750,1
17407289,17407289,14,24-Sep-2009,Firstname,1234570684,Male,Surname,,11-Dec-2009,DTaP/IPV/Hib 1,12345678,11-Dec-2009,E87750,1
17407285,17407285,39,25-May-1985,Firstname,1234570685,Male,Surname,,27-Feb-2013,Typhoid 1,12345678,26-Jan-2004,E87750,1
17407293,17407293,21,09-Jul-2003,Firstname,1234570686,Male,Surname,,27-Nov-2009,DTaP/IPV/Hib 2,12345678,17-Dec-2003,E87750,1
17407324,,54,25-Oct-1969,Firstname,1234570687,Male,Surname,,14-Mar-2012,unknown,12345678,,,1
17407319,,62,27-May-1962,Firstname,1234570688,Male,Surname,,21-Sep-2009,unknown,12345678,,,1
17407585,17407585,72,09-Apr-1952,Firstname,1234570689,Male,Surname,,10-Sep-2009,"Adjuvanted quadrivalent flu vacc (SA, inact) inj 0.5ml pfs (Seqirus UK Ltd) 1",12345678,18-Sep-2023,FLA96,1
17407590,17407590,15,10-Feb-2009,Firstname,1234570690,Male,Surname,,15-Jul-2011,HIB + Meningitis C 1st Scheduled Booster,12345678,13-Apr-2010,E87750,1
17407625,,48,10-Feb-1976,Firstname,1234570691,Male,Surname,,02-Apr-2009,unknown,12345678,,,1
17407622,,48,11-Jun-1976,Firstname,1234570692,Male,Surname,,13-Mar-2009,unknown,12345678,,,1
17407611,17407611,17,08-Jan-2007,Firstname,1234570693,Female,Surname,,06-Jul-2010,Measles/Mumps/Rubella 1,12345678,21-May-2008,E87750,1
17407611,17407611,17,08-Jan-2007,Firstname,1234570694,Female,Surname,,06-Jul-2010,Measles/Mumps/Rubella 1,12345678,24-Feb-2009,E87750,1
17407611,17407611,17,08-Jan-2007,Firstname,1234570695,Female,Surname,,06-Jul-2010,Hepatitis A 1,12345678,22-Jul-2008,E87750,1
17407611,17407611,17,08-Jan-2007,Firstname,1234570696,Female,Surname,,06-Jul-2010,DTaP/IPV/Hib 1,12345678,18-Apr-2007,E87750,1
17407610,17407610,18,07-Oct-2005,Firstname,1234570697,Male,Surname,,18-Nov-2008,DTaP/IPV/Hib 2,12345678,29-May-2006,E87750,1
17407610,17407610,18,07-Oct-2005,Firstname,1234570698,Male,Surname,,18-Nov-2008,dTaP/IPV 1st Scheduled Booster,12345678,13-Feb-2009,E87750,1
17407615,,41,13-Aug-1983,Firstname,1234570699,Male,Surname,,10-Nov-2008,unknown,12345678,,,1
17407616,17407616,16,10-Aug-2008,Firstname,1234570700,Female,Surname,,15-Sep-2008,Typhoid Single,12345678,03-Nov-2009,E87750,1
17407616,17407616,16,10-Aug-2008,Firstname,1234570701,Female,Surname,,15-Sep-2008,Pneumococcal polysaccharide conjugated vaccine (PCV) 1,12345678,24-Oct-2008,E87750,1
17407633,17407633,16,24-Aug-2008,Firstname,1234570702,Male,Surname,,19-Sep-2008,Infanrix-IPV+HIB 1st Scheduled Booster,12345678,19-Jan-2017,E87750,1
17407633,17407633,16,24-Aug-2008,Firstname,1234570703,Male,Surname,,19-Sep-2008,MMRvaxPRO Under 1 yr,12345678,03-Mar-2017,E87750,1
17407633,17407633,16,24-Aug-2008,Firstname,1234570704,Male,Surname,,19-Sep-2008,DTaP/IPV/Hib 1,12345678,21-Oct-2008,E87750,1
17407633,17407633,16,24-Aug-2008,Firstname,1234570705,Male,Surname,,19-Sep-2008,HIB + Meningitis C 1st Scheduled Booster,12345678,11-Jul-2009,E87750,1
17407634,17407634,16,02-Jan-2008,Firstname,1234570706,Male,Surname,,13-Oct-2008,Measles/Mumps/Rubella 1,12345678,26-Feb-2009,E87750,1
17407634,17407634,16,02-Jan-2008,Firstname,1234570707,Male,Surname,,13-Oct-2008,Typhoid 1,12345678,28-May-2010,E87750,1
17407634,17407634,16,02-Jan-2008,Firstname,1234570708,Male,Surname,,13-Oct-2008,DTaP/IPV/Hib 3,12345678,21-Jul-2008,E87750,1
17407636,17407636,15,07-Oct-2008,Firstname,1234570709,Female,Surname,,16-Oct-2008,DTaP/IPV/Hib 2,12345678,30-Dec-2008,E87750,1
17407638,17407638,16,23-Jul-2008,Firstname,1234570710,Male,Surname,,06-Aug-2008,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,02-Dec-2011,E87750,1
17407645,17407645,66,01-Aug-1958,Firstname,1234570711,Male,Surname,,27-Aug-2008,Influenza Vaccine 1,12345678,30-Sep-2011,E87750,1
17407646,17407646,44,30-Apr-1980,Firstname,1234570712,Female,Surname,,20-Jun-2008,Measles/Mumps/Rubella 1,12345678,20-Feb-2009,E87750,1
17407713,17407713,69,19-Mar-1955,Firstname,1234570713,Male,Surname,,30-Jun-2008,Influenza Vaccine 1,12345678,12-Oct-2012,E87750,1
17407713,17407713,69,19-Mar-1955,Firstname,1234570714,Male,Surname,,30-Jun-2008,Influenza Vaccine 1,12345678,14-Nov-2013,E87750,1
17407713,17407713,69,19-Mar-1955,Firstname,1234570715,Male,Surname,,30-Jun-2008,Pandemrix 1,12345678,20-Nov-2009,E87750,1
17407713,17407713,69,19-Mar-1955,Firstname,1234570716,Male,Surname,,30-Jun-2008,Pneumococcal polysaccharide vaccine (PPV) 1,12345678,22-Sep-2020,E87750,1
17407721,,48,17-Feb-1976,Firstname,1234570717,Female,Surname,,06-Feb-2012,unknown,12345678,,,1
17407717,17407717,17,01-Apr-2007,Firstname,1234570718,Male,Surname,,25-Jan-2024,Measles/Mumps/Rubella 1,12345678,23-Sep-2008,E87750,1
17407717,17407717,17,01-Apr-2007,Firstname,1234570719,Male,Surname,,25-Jan-2024,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,23-Jan-2013,E87750,1
17407727,17407727,16,16-Jan-2008,Firstname,1234570720,Male,Surname,,04-Feb-2008,Typhoid Single,12345678,09-Jun-2009,E87750,1
17407727,17407727,16,16-Jan-2008,Firstname,1234570721,Male,Surname,,04-Feb-2008,Pneumococcal polysaccharide conjugated vaccine (PCV) 3,12345678,10-Mar-2009,E87750,1
17407651,17407651,17,21-Feb-2007,Firstname,1234570722,Female,Surname,,03-Apr-2007,BCG 1,12345678,29-May-2007,3.86E+11,1
17407657,17407657,64,06-Oct-1959,Firstname,1234570723,Male,Surname,,27-Feb-2007,Quadrivalent influenza vaccine Split Virion inactivated (Sanofi Pasteur) 1,12345678,01-Dec-2020,E87750,1
17407657,17407657,64,06-Oct-1959,Firstname,1234570724,Male,Surname,,27-Feb-2007,Cell-based quadrivalent Flu/Vac/SA inj 0.5ml pfs (Seqirus UK Ltd) 1,12345678,14-Oct-2022,N1X3X,1
17407659,17407659,17,10-Feb-2007,Firstname,1234570725,Female,Surname,,06-Mar-2007,Pneumococcal polysaccharide conjugated vaccine (PCV) 2,12345678,05-Jun-2007,E87750,1
17407659,17407659,17,10-Feb-2007,Firstname,1234570726,Female,Surname,,06-Mar-2007,HIB + Meningitis C 1st Scheduled Booster,12345678,12-Feb-2008,E87750,1
17407693,17407693,17,06-Dec-2006,Firstname,1234570727,Male,Surname,,25-Sep-2009,Measles/Mumps/Rubella 1,12345678,07-Jan-2008,E87750,1
17407696,17407696,36,22-Oct-1987,Firstname,1234570728,Female,Surname,,01-Aug-2018,Infanrix-IPV 1st Scheduled Booster,12345678,18-Nov-2016,E87750,1
17407665,17407665,62,22-Feb-1962,Firstname,1234570729,Female,Surname,,04-Dec-2006,Influenza Vaccine 1,12345678,18-Nov-2011,E87750,1
17407672,,42,20-May-1982,Firstname,1234570730,Female,Surname,,27-Oct-2006,unknown,12345678,,,1
17407679,17407679,76,17-Aug-1948,Firstname,1234570731,Female,Surname,,12-Sep-2022,Zostavax 1,12345678,20-Jul-2023,E87750,1
17407678,17407678,48,02-Jun-1976,Firstname,1234570732,Female,Surname,,27-Sep-2013,Typhim VI - Single Dose Single,12345678,15-Dec-2023,E87750,1
17407699,,51,31-Jul-1973,Firstname,1234570733,Male,Surname,,10-Jul-2006,unknown,12345678,,,1
17407698,17407698,18,15-Jun-2006,Firstname,1234570734,Female,Surname,,12-Jul-2006,DTaP/IPV/Hib 1,12345678,15-Aug-2006,E87750,1
17407705,17407705,44,31-Jan-1980,Firstname,1234570735,Male,Surname,,01-Aug-2006,Typhoid Single,12345678,06-Mar-2007,E87750,1
17407708,17407708,18,06-Feb-2006,Firstname,1234570736,Female,Surname,,13-Apr-2006,BCG 1,12345678,26-Feb-2006,E87750,1
17407711,17407711,18,30-Jan-2006,Firstname,1234570737,Male,Surname,,14-Mar-2006,Measles/Mumps/Rubella 1,12345678,12-Feb-2007,3.86E+11,1
17407711,17407711,18,30-Jan-2006,Firstname,1234570738,Male,Surname,,14-Mar-2006,Pneumococcal polysaccharide conjugated vaccine (PCV) 1,12345678,11-Jan-2007,E87750,1
17407710,17407710,18,22-Oct-2005,Firstname,1234570739,Male,Surname,,31-Mar-2006,Measles/Mumps/Rubella 1,12345678,09-Nov-2006,E87750,1
17407710,17407710,18,22-Oct-2005,Firstname,1234570740,Male,Surname,,31-Mar-2006,BCG 1,12345678,02-Dec-2005,E87750,1
17407710,17407710,18,22-Oct-2005,Firstname,1234570741,Male,Surname,,31-Mar-2006,Fluenz Tetra (AstraZeneca UK Ltd) 1,12345678,23-Nov-2021,Elsewhere,1
17407710,17407710,18,22-Oct-2005,Firstname,1234570742,Male,Surname,,31-Mar-2006,HIB + Meningitis C 1st Scheduled Booster,12345678,10-Oct-2006,E87750,1
17407777,17407777,75,12-Jun-1949,Firstname,1234570743,Female,Surname,,10-Feb-2006,Comirnaty Original/Omicron BA.4-5 COVID-19 Vacc md vials Booster,12345678,29-Sep-2023,N1X3X,1
17407790,17407790,20,15-Mar-2004,Firstname,1234570744,Male,Surname,,09-Jan-2006,Pneumococcal polysaccharide conjugated vaccine (PCV) 3,12345678,01-Sep-2006,E87750,1
17407812,17407812,18,07-Sep-2005,Firstname,1234570745,Male,Surname,,07-Feb-2008,BCG 1,12345678,14-Dec-2005,3.86E+11,1
17407812,17407812,18,07-Sep-2005,Firstname,1234570746,Male,Surname,,07-Feb-2008,DTaP/IPV/Hib 1,12345678,04-Nov-2005,E87750,1
17407816,17407816,19,23-Jun-2005,Firstname,1234570747,Female,Surname,,06-Jul-2005,Nimenrix 1,12345678,07-Nov-2019,E87750,1
17407822,17407822,55,20-Jan-1969,Firstname,1234570748,Female,Surname,,14-Apr-2005,Typhoid Single,12345678,18-Dec-2008,E87750,1
17407824,17407824,62,12-Dec-1961,Firstname,1234570749,Female,Surname,,20-Apr-2005,Influenza Vaccine 1,12345678,30-Nov-2012,E87750,1
17407793,17407793,30,10-Sep-1993,Firstname,1234570750,Male,Surname,,20-Apr-2005,Measles/Mumps/Rubella 1,12345678,05-Oct-1994,E87750,1
17407796,17407796,34,25-Apr-1990,Firstname,1234570751,Male,Surname,,22-Feb-2005,Measles/Mumps/Rubella 1,12345678,13-Oct-2011,E87750,1
17407804,17407804,62,14-Sep-1961,Firstname,1234570752,Female,Surname,,22-Jun-2018,Cell-based quadrivalent Flu/Vac/SA inj 0.5ml pfs (Seqirus UK Ltd) 1,12345678,11-Oct-2022,FHD65,1
17407798,17407798,67,15-Sep-1956,Firstname,1234570753,Male,Surname,,10-Feb-2005,Influenza Vaccine 1,12345678,23-Nov-2006,E87750,1
17407798,17407798,67,15-Sep-1956,Firstname,1234570754,Male,Surname,,10-Feb-2005,"Adjuvanted quadrivalent flu vacc (SA, inact) inj 0.5ml pfs (Seqirus UK Ltd) 1",12345678,30-Sep-2022,E87750,1
17407805,17407805,58,29-Nov-1965,Firstname,1234570755,Female,Surname,,26-Oct-2006,Cell-based quadrivalent Flu/Vac/SA inj 0.5ml pfs (Seqirus UK Ltd) 1,12345678,21-Sep-2023,E87750,1
17407807,17407807,46,21-Nov-1977,Firstname,1234570756,Male,Surname,,16-Nov-2004,Hepatitis A 1,12345678,05-Jun-2003,E87750,1
17407826,,41,02-Dec-1982,Firstname,1234570757,Male,Surname,,25-Oct-2004,unknown,12345678,,,1
17407832,17407832,19,11-Sep-2004,Firstname,1234570758,Male,Surname,,25-Oct-2004,HIB + Meningitis C 1st Scheduled Booster,12345678,28-Sep-2012,E87750,1
17407839,17407839,56,09-Nov-1967,Firstname,1234570759,Male,Surname,,16-Feb-2009,Hepatitis A 1,12345678,27-Jan-2011,E87750,1
17407339,17407339,54,11-Sep-1969,Firstname,1234570760,Female,Surname,,27-Jul-2004,Typhim VI - Single Dose Single,12345678,26-Nov-2019,E87750,1
17407368,17407368,58,30-Dec-1965,Firstname,1234570761,Female,Surname,,19-Mar-2004,Typhoid Single,12345678,12-Jul-2007,E87750,1
17407353,,41,16-Jan-1983,Firstname,1234570762,Male,Surname,,01-Mar-2004,unknown,12345678,,,1
17407350,17407350,20,28-Jan-2004,Firstname,1234570763,Female,Surname,,19-Jan-2010,DTaP/IPV/Hib 2,12345678,29-Apr-2004,E87750,1
17407350,17407350,20,28-Jan-2004,Firstname,1234570764,Female,Surname,,19-Jan-2010,DTaP/IPV/Hib 1,12345678,30-Mar-2004,E87750,1
17407357,,43,19-Jan-1981,Firstname,1234570765,Male,Surname,,23-Feb-2004,unknown,12345678,,,1
17407358,17407358,20,03-Jan-2004,Firstname,1234570766,Male,Surname,,16-Jan-2004,DTaP/IPV/Hib 2,12345678,06-Apr-2004,E87750,1
17407378,17407378,49,24-Mar-1975,Firstname,1234570767,Male,Surname,,08-Sep-2005,Typhoid Single,12345678,30-Nov-2006,E87750,1
17407385,17407385,85,01-Nov-1938,Firstname,1234570768,Female,Surname,,15-Dec-2003,Pneumovax 23 1,12345678,24-Oct-2022,E87750,1
17407382,17407382,25,20-Jul-1999,Firstname,1234570769,Female,Surname,,03-Dec-2003,BCG 1,12345678,12-Aug-1999,E87750,1
